category,text
politics,"«Ովքե՞ր են գնում թմբուկ նայելու, միշտ էլ եղել են մոլորյալներ․ մեր ժողովրդի արթնացումը սկսվում է»․ Արսեն Գրիգորյան"
politics,Փաշինյանն ու Ալիևը կմեկնեն Վաշինգտոն՝ մասնակցելու «Խաղաղության խորհրդի» գագաթնաժողովին
politics,Էդմոն Մարուքյան. Սխալ կառավարման իրական գինը
politics,6/16 տեղամասում կրկին ավելացրին ՔՊ-ի ձայները՝ անվավեր քվեաթերթիկների հաշվին
politics,Առաջարկվում է Պրոբացիայի ծառայությանը վերապահել տնային կալանքի տակ գտնվող անձանց փոխադրման լիազորությունը
politics,"ԵՄ-ը պարտավոր է դադարել լռել, որովհետեւ լռությունը հանցակցություն է. Դավիթ Ֆիդանյան"
politics,ՀՀ-ի արկածախնդիր իշխանությունների վարքագծի պատճառով ՀՀ քաղաքացիները չպետք է տուժեն. Տիգրան Աբրահամյան
politics,"Հայաստանում քաղաքական լսելիությունը հաճախ ձեռք է բերվում ոչ թե իրավունքով, այլ ինքնազոհաբերությամբ. Հացադուլների խրոնիկա"
politics,Մարտուն Գրիգորյանը ԱԺ ընտրություններին կմասնակցի ԲՀԿ-ի ցուցակո՞վ
politics,«Նիկոլ Փաշինյանի կազմակերպած նախընտրական խնջույքը պետք է վերածենք Նիկոլի մասին և նիկոլական Հայաստանի մասին ճշմարտության պահի»․ Աշոտյանը՝ ՀՀ-ԵՄ գագաթաժողովի մասին
politics,Օվերչուկը բացառել է ՀՀ-ի դեմ սահմանափակող միջոցների ընդունումը Աստանայում կայանալիք ԵԱՏՄ գագաթնաժողովում
politics,"«Կադաստրի թղթով հաստատված պետություն պետք է փոխանցենք մեր էրեխեքին․ կադաստրի թուղթը կա, մնում է գծագրերը հաստատվեն»․ Նիկոլ Փաշինյան"
politics,Գագիկ Ծառուկյանը՝ Ալեքսանդր Լուկաշենկոյի հետ հարաբերությունների եւ որդու փախուստի մասին
politics,Եվրոպական երկրները մերժում են Թուրքիայից ստացվող վիզայի դիմումների զգալի մասը
politics,"Բագրատ Սրբազանը ոչ թե ընդհանրապես է հրաժարվել Սուրբ Հաղորդությունից, այլ հրաժարվել է ապօրինի պետականացված ծառայությունից. Գևորգ Դանիելյան"
politics,«Հոգեկան եւ նարկոլոգիական խնդիրներ ունեցող մարդը պետք է լինի մեր ուշադրության կենտրոնում»․ ովքեր կզրկվեն վարորդական իրավունքից
politics,"«Վստահ եմ, որ Ձեր կողմից, Կառավարության կողմից ամեն ինչ արվել է, որպեսզի ընտրություններն անցնեն թափանցիկ». Խաչատուրյանը՝ Փաշինյանին"
politics,«Ես ռեալ եմ գնահատում իրավիճակը՝ մենք մոտակա միգուցե տասնյակ տարիներին Արցախը պատերազմով վերադարձնելու հնարավորություն չունենք»
politics,"«Սազակա՞ն է, որ Ծառուկյանը․․․»․ Գագիկ Ծառուկյանը չպատասխանեց Նիկոլ Փաշինյանի՝ ուժ չափելու առաջարկին"
politics,«Վեհափառի նկատմամբ հետապնդումը եւս մեկ անգամ ցույց տվեց Հայաստանի կառավարիչների անբարոյական նկարագիրը». իրավապաշտպան
politics,"«ՀայաՔվե»-ի անդամներն այցելել են Երևանում Իրանի դեսպանատուն, հարգանքի տուրք մատուցել զոհված իրանցիների հիշատակին"
politics,Հնարավոր է ընդդիմադիր խոշոր նախընտրական բլոկի ձեւավորումը․ Ռոբերտ Քոչարյան
politics,ՀՀ վարչապետը ՌԴ նախագահին շնորհակալություն է հայտնել տարընթերցումների առիթ տվող մի շարք հարցերի վերաբերյալ հավասարակշռված դիրքորոշումների համար
politics,"Այս փուլում ռուսների համար շատ ավելի ցավոտ կլիներ, եթե ՀՀ-ն որոշում կայացներ լքել ԵԱՏՄ-ն, քան, եթե ՀԱՊԿ-ը. Գրիգորյան"
politics,Բաքվում անհանգիստ են․ Թուրքիան ու Եվրոպան մտադիր են ադրբեջանական գազը փոխարինել լիբիականով. «Գեղարդ»
politics,"Մեր իշխանությունը պատերազմ չի բերել, մեր օրոք է եղել. ԱԳ նախարար"
politics,"Իշխանությունն առնվազն մեկ տարի է՝ միջոցառումներ, գործողություններ է իրականացնում, որի նպատակը անհավասար պայմանների ստեղծումն է այլ քաղաքական ուժերի համար. Տիգրան Աբրահամյան"
politics,"«Մենք կարանք նեղության մեջ էլ ապրենք, բայց չենք ուզում ծռված ապրենք, մենք հպարտ ազգ ենք»․ Գագիկ Ծառուկյանը մարզային հանդիպումներ է ունենում"
politics,Նույն անձը քվեարկել է երկու անգամ․ ահազանգեր տեղամասերից
politics,Նորապատում ԴՕԿ կուսակցության անդամի տան վրա երկու անձ է գրանցված եղել
politics,"Իրադարձությունների հաջորդականությունը վկայում է, որ Կաթողիկոսին մեղադրանք առաջադրելը եղել է Փաշինյանի ցուցումով, նրա վկայակոչած «շատ կոշտ հակազդեցության» համատեքստում. ՔԻՀԿ"
politics,Ժամը 14։00-ի դրությամբ քվեարկությանը մասնակցած քաղաքացիների քանակը 211.709-ով ավելի է 2021 թ․-ի ընտրությունների նույն ժամի մասնակիցների քանակից․ Գոհար Մելոյան
politics,"Քառօրյա պատերազմին՝ ի տարբերություն 44-օրյա պատերազմի, որեւէ մեկը կապիկությամբ չզբաղվեց. Գեղամ Մանուկյան"
politics,Ամերիկյան կողմի հետ չի քննարկվել ԹՐԻՓՓ ծրագրին Թուրքիայի կամ Ռուսաստանի ներգրավման հարցը. Արարատ Միրզոյան
politics,"Ադրբեջանը հույս ունի, որ Իրանը կկատարի Նախիջևանի դեմ հարձակումները հետաքննելու երաշխիքները. Բայրամով"
politics,"«2018-ին ասում էինք՝ վենդետա չի լինելու, կներեք՝ սխալվել ենք։ Վենդետա լինելու է»․ Ռուբեն Ռուբինյան"
politics,"Չկա բանական պատասխան, թե ինչու է իշխանությունը ռադիկալացնում մթնոլորտը․ Վահե Հովհաննիսյան"
politics,Կատարյալ ֆիասկո ապրած գործիչը ինչքան ձախողում ու սխալ ունի փորձում է բարդել ՀՀԿ-ի ու Սերժ Սարգսյանի վրա. Շիրազ Խաչատրյան
